ProjectId,ProjectName,Title,Description,Role
221277,Tymly,Motorways migration,As a member of Fire ControlI need a realistic motorway network defined in terms of a gazetteerSo that I can mobilise resources to exactly the correct locations and react to realistic run times.,Full Stack Developer
221277,Tymly,Gazetteer Mapbook Editor,"As a Data ManagerI need to be able to enter details about the Mapbook reference for the co-ordinates for a given streetSo that users are able to locate the street when looking at a physical map.Map book editor screenshots below The “Finding Advice” text box is free text, but the “Map book text” box is automatically populated using the co-ords that are manually input when you hit “suggest” - which then gives you the map book reference! If the co-ords aren’t within the West Mids ie a Staffs new road, it will give you map book text that reads “This street is located outside the bounds of the mapbook”All of this is done at the street creating stage!",Full Stack Developer
221277,Tymly,Gazetteer Management Blueprint,A blueprint providing tools for data management to maintain the Tymly Gazetteer,Full Stack Developer
221277,Tymly,Get certificate from Auth0 domain if no cert locally,,Full Stack Developer
221277,Tymly,Tymly gathering package,As a developer using TymlyI would like the ability to collate info about a Tymly monorepoSo that I can have access to auto-generated documentation and more dynamic tooling.,Full Stack Developer
221277,Tymly,Tymly Blueprint Tool,"Tymly-CLI - command line tool in the vein of vue-cli etc to help scaffold up Tymly Blueprints, their models, forms, and basic state machines.Tim sketched out operation by writing the man page ahead of time.  Implementation follows that.",Full Stack Developer
221277,Tymly,Sprinklers data – provide detail,Provide detail of the Sprinklers data availableInclude % of properties matched and the actual data (properties and sprinkler coverage).,Full Stack Developer
221277,Tymly,Prevent duplicate referrals,"As a member of the public, partner or a member of WMFSI want to be informed if a referral or appointment already exists for the occupier or property when i make a referralSo that i don't inadvertently make another referral for the same person.Duplicates - A warning message is required to indicate that a booking is being made for an address that exists within the system",Full Stack Developer
221277,Tymly,Migrate from TravisCI to CircleCI,Migration to CircleCICheaper & faster than TravisCI,Full Stack Developer
221277,Tymly,Safe and Well GDPR Conformance,As a Data ManagerI need to ensure that the data we hold for Safe and Well conforms to GDPRSo that we only store and use data as per legislationGDPR access - the role of who can see what* Role: Fire Control* Role: Responding Station* Role: Any other Tymly user* Role: Project team* Action: Diary booking view* Action: Safe and Well view* Action: Searching* Action: Sensitive questions,Business Analyst
221277,Tymly,Occupancy data - provide detail,Provide detail of the Occupancy data availableInclude % of properties matched and the actual data (properties and occupancy).,Full Stack Developer
221277,Tymly,Add an 'upload' widget to the intial-audit and followup-audit forms,,Full Stack Developer
221277,Tymly,Show indication of it's been confirmed - red/green light,,Full Stack Developer
221277,Tymly,add new columns to rankingUprns (checked/checkedBy/checkedWhen),,Full Stack Developer
221277,Tymly,"Button to execute ""refresh ranking"" state machine",,Full Stack Developer
221277,Tymly,"Produce SQL to measure ""occupancy"" where not null",,Full Stack Developer
221277,Tymly,"Produce SQL to measure ""num_bedrooms"" where not null",,Full Stack Developer
221277,Tymly,"Produce SQL to measure ""sprinkler_coverage"" where not null",,Full Stack Developer
221277,Tymly,Release RIDGE Visualiser to Live,The RIDGE Visualiser application needs to be updated to write to the live database. This should happen on Monday.Ensure that the data is copied from Dev to Live prior to this. The data 'sifting' exercise will be paused from Monday morning to facilitate this.,Full Stack Developer
221277,Tymly,Add functionality for each property type to be able to search against uprn/address label,,Full Stack Developer
221277,Tymly,Gap analysis of components react forms against viewscript forms,Produce a document detailing the missing options within viewscriptCreate tasks for each 'gap',Full Stack Developer
221277,Tymly,Implement validation in Viewscript,Explore potential librariesHow to express in Viewscript,Full Stack Developer
221277,Tymly,Implement actions in Viewscript,,Full Stack Developer
221277,Tymly,Create Quasar Playpen,"**TDDPackage may need some TLC - review code, implement missing tests**Try to implement a generic test bed.",Full Stack Developer
221277,Tymly,Playpen to visualise Actions,,Full Stack Developer
221277,Tymly,Playpen to clear-out 'zombie' data,"On submit, data entered in hidden fields (residual data), should be cleared, so that we're not submitting invalid data.",Full Stack Developer
221277,Tymly,Implement Cypress test for form with all widgets,,Full Stack Developer
221277,Tymly,Create widget for 'summary' in Viewscript,We need to duplicate the 'summary' widget but as a Viewscript componenthttps://github.com/wmfs/tymly-app/blob/master/src/comps/board/widgets/summary/Summary.js,Full Stack Developer
221277,Tymly,Create widget for 'tabularList' in Viewscript,We need to duplicate the 'tabularList' widget but as a Viewscript componenthttps://github.com/wmfs/tymly-app/blob/master/src/comps/board/widgets/tabularlist/TabularList.js,Full Stack Developer
221277,Tymly,Create widget for 'expandableNoticeField' in Viewscript,We need to duplicate the 'expandableNoticeField' widget but as a Viewscript componenthttps://github.com/wmfs/tymly-app/blob/master/src/comps/form/widgets/expandableNotice/index.js,Full Stack Developer
221277,Tymly,Create widget for 'titleField' in Viewscript,We need to duplicate the 'titleField' widget but as a Viewscript componenthttps://github.com/wmfs/tymly-app/blob/master/src/comps/form/widgets/title/index.js,Full Stack Developer
221277,Tymly,Create widget for 'buttonList' in Viewscript,We need to duplicate the 'buttonList' widget but as a Viewscript componenthttps://github.com/wmfs/tymly-app/blob/master/src/comps/board/widgets/buttonlist/ButtonList.js,Full Stack Developer
221277,Tymly,Update converter to include 'expandableNoticeField',,Full Stack Developer
221277,Tymly,Update kitchen sink example to include expandable notice widget,,Full Stack Developer
221277,Tymly,Collate all examples of validation in react-schema-form forms,,Full Stack Developer
221277,Tymly,viewscript-to-vuelidate,New package to take Viewscript level JSON and parse(?) down into Vuelidate statements,Full Stack Developer
221277,Tymly,Refactor SendingMessageViaService state resource to allow multiple numbers/emails to send message to,,Full Stack Developer
221277,Tymly,Add new states to state machines to pass on emails to send,,Full Stack Developer
221277,Tymly,Refactor cardscript-schema,,Full Stack Developer
221277,Tymly,Refactor cardscript-extract-defaults,,Full Stack Developer
221277,Tymly,Refactor cardscript-extract-lists,,Full Stack Developer
221277,Tymly,Refactor cardscript-to-quasar,,Full Stack Developer
221277,Tymly,Refactor cardscript-table-of-contents,,Full Stack Developer
221277,Tymly,Refactor cardscript-examples,"To take these:https://github.com/wmfs/cardscript/tree/master/packages/cardscript-examples* Simple example to be ""native"" adaptive cards",Full Stack Developer
221277,Tymly,Refactor cardscript-doc-generator,,Full Stack Developer
221277,Tymly,Update hibernate mapping files for Vision 4 tables,Update hibernate mapping files and column names to source data from the views in the stage schema.,Full Stack Developer
221277,Tymly,Create incident To Do list task,,Full Stack Developer
221277,Tymly,Create project skeleton,Create project.,Full Stack Developer
221277,Tymly,Retrieve incident information from the warehouse,Information should be available from the incident warehouse:  facts.incident_full_view or facts.incident,Full Stack Developer
221277,Tymly,Create end-to-end test script,,Full Stack Developer
221277,Tymly,Check that a to do list incident task doesn't already exist,,Full Stack Developer
221277,Tymly,Check task hasn't already been completed,,Full Stack Developer
221277,Tymly,Find station that should be assigned the task,,Full Stack Developer
221277,Tymly,Find the duty type that should be assigned the task,,Full Stack Developer
221277,Tymly,Find all incidents that need an IRS workbook,"Gets a list of all incidents that qualify as needing an Incident workbook (and therefore a task).NB: Shouldn't include incidents where workbooks have already been created, or where the task already exists.Incidents with the following revised inciednt type, need a workbook:FDRSSCSECFAECDCORTCThe following need a workbook, only if the incident has been mobilised to:FAGFAMFRT",Full Stack Developer
221277,Tymly,startRefreshTimer implementation,,Full Stack Developer
221277,Tymly,cancelRefreshTimer implementation,,Full Stack Developer
221277,Tymly,refreshTodo implementation,,Full Stack Developer
221277,Tymly,Identify what information is required by the IN_DOD_PKG package,,Full Stack Developer
221277,Tymly,Identify tables/columns which can provide IN_DOD_PKG equivalent info in the data warehouse,,Full Stack Developer
221277,Tymly,Create a node.js app that generates the DOD email and sends it to the appropos recipients,"The application should generate an email and send it to the appopriate recipients.  It will repeatedly do this, once a day, at 00:25.",Full Stack Developer
221277,Tymly,Identify what information is required by the CS_IFS_PROCESSING_PKG package,,Full Stack Developer
221277,Tymly,Identify tables/columns which can provide CS_IFS_PROCESSING_PKG equivalent info in the data warehouse,,Full Stack Developer
221277,Tymly,Create a node.js app that generates the RIFS email and sends it to the appropos recipients,,Full Stack Developer
221277,Tymly,Create table(s) in data warehouse to collate the necessary data for the DOD email,,Full Stack Developer
221277,Tymly,Create cs_ifs_processing and cs_ifs_log tables in data warehouse and migrate data,,Full Stack Developer
221277,Tymly,Create cs_housing_associations table in data warehouse and migrate data,,Full Stack Developer
221277,Tymly,Get Letterbox protector summary from Incident Warehouse,"Need to obtain the same information from the incident warehouse that is produced from running the query:        SELECT COUNT(cinc.incno)          INTO v_letterbox_count          FROM cc_inctags cit,               cc_incident cinc         WHERE cit.tag = gc_letterbox           AND cit.incdate = cinc.incdate           AND cit.incno = cinc.incno           AND cinc.inctype = gc_prevention           AND TRUNC(cit.incdate) = p_digest_date",Full Stack Developer
221277,Tymly,Add a new flag to warehouse to determine which Brigade needs to complete the IRS,"In the facts.incident table, add a new column __irs_owner_id__Value stored comes form dims.brigade_raw.brigade_idincident_full_view table show the dims. label.The report_completed_by column in the Vision documentFunction: f_v4_apply_incident_irs_id- get brigade_id from incident table (as Geographical area) - get wmfs_attended from incident table (Y or N)- get sfrs_attended from incident table (Y or N)Then calcualte the answer in the __Report complete by__ column And update incident column with answer.",Full Stack Developer
221277,Tymly,Use the irs owner value to ensure that IRS tasks for WMFS only created by WMFS Polly,i.e. use the IRS Owner flag to determine if the task should be created for WMFS,Full Stack Developer
221277,Tymly,Use the irs owner value to ensure that IRS tasks for Staffs only created by Staffs Polly,"Use the IRS Owner flag in the warehouse.NB: If same Polly application is being used, code to implement for WMFS will need to be tested to ensure it works for Staffs.",Full Stack Developer
221277,Tymly,Confirm IRS Queue displays completed IRS workbooks,i.e. the AA page: IRSStatusView.act still needs to work.,Full Stack Developer
221277,Tymly,Create a vision 4 incident service,,Full Stack Developer
221277,Tymly,facts.f_v4_reconstruct_incident,,Full Stack Developer
221277,Tymly,facts.f_v4_apply_sensitivity_from_incident,,Full Stack Developer
221277,Tymly,facts.f_v4_get_callsign_journey_geometry,If this function is needed then will also need to make a facts.f_v4_apply_incident_journey distances that uses this function rather than the v3 version,Full Stack Developer
221277,Tymly,facts.f_v4_find_stopcode_message_in_incident_narrative,,Full Stack Developer
221277,Tymly,facts.f_v4_extract_revised_incident_type_from_stopcode_message,,Full Stack Developer
221277,Tymly,facts.f_v4_extract_property_type_from_stopcode_message,,Full Stack Developer
221277,Tymly,facts.f_v4_extract_motive_from_stopcode_message,,Full Stack Developer
221277,Tymly,facts.f_v4_extract_incident_number_from_vis_inc_num,If this needs needs making then will need to make:- facts.f_v4_sync_incident_casualty- facts.f_v4_reconstruct_incident_casualties_for_workbook- facts.f_v4_apply_workbookto use new version,Full Stack Developer
221277,Tymly,facts.f_v4_get_vehicle_starting_positions,,Full Stack Developer
221277,Tymly,facts.f_v4_get_vis_inc_num_from_incident_number_and_year,,Full Stack Developer
221277,Tymly,required & showWhens for S&W forms,,Full Stack Developer
221277,Tymly,facts.f_v4_apply_incident_journey_distances ,Needs changing to use the vision 4 version of get_callsign_journey_geometry (not yet implemented),Full Stack Developer
221277,Tymly,facts.f_v4_get_incident_address,,Full Stack Developer
221277,Tymly,View: system.recently_modified_incidents,A Vision 4 version of this view will need to be created. Not sure what or why this view is used for though.,Full Stack Developer
221277,Tymly,Trigger: stage.create_incident_fact_trigger,"The equivalent trigger, and the associated trigger function __create_incident_fact()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.update_incident_fact_trigger,"The equivalent trigger, and the associated trigger function __update_incident_fact()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.all_incident_narrative,"The equivalent trigger, and the associated trigger function __all_incident_narrative()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.insert_incident_resource_trigger,"The equivalent trigger, and the associated trigger function __insert_incident_resource()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.update_incident_resource_trigger,"The equivalent trigger, and the associated trigger function __update_incident_resource()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.insert_incident_officers_trigger,"This may be covered by #856, which will create the trigger for the __incident_resource__ table, but check and confirm that this trigger and the function __insert_incident_officers()__ doesn't do anything different. If they do, then this logic will need to be transferred over to a trigger on the __incident_resource__ table.",Full Stack Developer
221277,Tymly,Trigger: stage.update_incident_officers_trigger,"This may be covered by #857, which will create the trigger for the __incident_resource__ table, but check and confirm that this trigger and the function __update_incident_officers()__ doesn't do anything different. If they do, then this logic will need to be transferred over to a trigger on the __incident_resource__ table.",Full Stack Developer
221277,Tymly,Trigger: stage.all_incident_tag_trigger,"The equivalent trigger, and the associated trigger function __all_incident_tag()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Trigger: stage.resources_update_processor,"The equivalent trigger, and the associated trigger function __resource_update_processor()__ will need to be created on the Vision 4 sync'd table in the __stage__ schema.",Full Stack Developer
221277,Tymly,Get previous days SAW data in warehouse,,Business Analyst
221277,Tymly,Create Vision geographical info in the warehouse,"1.  ~~Create a function to get the incident prefix FW, FS, FX from the RAW Vision data.~~2.  ~~Add function to regenerate_incident function so that anytime the incident.~~3.  A column needs to be created in the warehouse to store the information.Update the **facts.incidents** table:*   Add column incident_brigade_idNB: Use the DIMS table **incno_brigade** (will need to add an extra column to store the Brigade Prefix i.e. FW, FS, FX) e.g. (an example of the data would look like... sequence, FW, West Midlands Fire, sysdate, null)1.  Add column to facts.incidents_full_viewNB: There's a way to add a column or change a database object if it doesn't exist (e.g CREATE IF NOT EXISTS .. Google is your friend here).Test etc.",Full Stack Developer
221277,Tymly,Create a function to determine categorised-as,"1.  Create a function to calculate the owner of the incident (i.e. If Staffs are the owner or if WMFS are the owners)*   Function will accept parameter vis_inc_number    *   Find out geographical area for the incident         *   To find out    *   Find out which brigade attended (e.g. from the stage.incident_resources table        *   Find callsign in stage.incident_resources        *   Find that callsign in dims.callsign        *   Join dims.callsign to dims.brigade_location on (brigade_location_id)        *   Join dims.brigade_location to dims.raw_brigade on (brigade_id)        *   That will give you brigadeNB: The above has/is also being created in task #870. As such, it would be a good idea  to refactor that code so that the code can be re-used.e.g. bring that specific code into a new function f_get_brigade_attended so that both functions can use it.Function will return the code (based on the table logic) from the dims.raw_brigade on (brigade_id) table     *   e.g. if Staffs Geographical area and attended by a SFRS callsign then return '6'	(i.e. STAFFORDSHIRE)     *   etc. for each of the logic cases in the Incident Ownership document.2.  Create a column in facts.incident table to store __incident_categorised_as__  column3.  Add new column to facts.incidents_full_view   * This column will display the __brigade_label__ value from the dims.raw_brigade table for the respective id stored in the __facts.incident__ table4.  Add the new function to the master regenerate_incident function so that the incident data refreshes.    * f_reconstruct_incident",Full Stack Developer
221277,Tymly,Create views to provide convenience information,"Add columns to provide incident id, incident number, incident year + any other information that is convenient.",Full Stack Developer
221277,Tymly,Create Staffs MIS flag in the warehouse,"1.  Create a function to calculate if Staffs MIS (i.e. If Yes - Staffs need to know about the incident, If No - Staffs have no interest in the incident)*   Function will accept parameter vis_inc_number    *   Find out geographical area for the incident        *   To find out    *   Find out which brigade attended (e.g. from the stage.incident_resources table        *   Find callsign in stage.incident_resources        *   Find that callsign in dims.callsign        *   Join dims.callsign to dims.brigade_location on (brigade_location_id)        *   Join dims.brigade_location to dims.raw_brigade on (brigade_id)        *   That will give you brigade    *   Function will return staffs_MIS true or false or yes or no        *   If Staffs Area = true then return yes        *   If Staffs callsign attended return yes2.  Create a column in facts.incident table to store staffs_mis column3.  Add new column to facts.incidents_full_view4.  Add the new function to the master regenerate_incident function so that the incident data refreshes.    * f_reconstruct_incident",Full Stack Developer
221277,Tymly,Create WMFS MIS flag in the warehouse,,Full Stack Developer
221277,Tymly,Create function to calculate Callsign attended function,"Definition of function:f_v4_did_brigade_attendparameters: vision incident number, id for the Brigade that you want to testreturns: Y or Ne.g. select f_did_brigade_attend(1234, 8) -- 8 is the id for WMFS Brigade in the dims.brigade_raw tableCreate columns in facts.incidents table:* wmfs_attended* sfrs_attendedAdd function to f_v4_reconstruct_incident to apply data to facts.incidents table.",Full Stack Developer
221277,Tymly,Create function to calculate actual Incident geographical area,Confirm how facts.incidents.brigade_id is calculated.,Full Stack Developer
221277,Tymly,facts.f_v4_callsign_apply_update,"Create a new column in the facts.callsigns table called ""assigned_watch_id"". This column will hold the id of the watch the appliance belongs to when it was assigned to the incident. Note that this column should be configured as a foreign key to the table ""[dims.watch](http://dims.watch)"".This column can be populated via a call to the function ""facts.f_get_callsigns_watch_id"" (the function takes two parameters the first should be the id of the callsign record in question - dims.callsign.callsign_id, and the second should be a timestamp representing when the appliance was assigned to the incident). The functions ""f_callsigns_create"" and ""f_callsigns_update"" should be updated so that the ""watch_id"" column is populated.The ""facts.incident_callsigns_view"" should also be updated with a new column - ""watch"" - which should hold a textual description of the watch the appliance was on when it was assigned to the associated incident. This textual description can be retrieved from the ""watch"" column from the ""[dims.watch](http://dims.watch)"" table.",Full Stack Developer
221277,Tymly,Add IRS Initial Type,,Full Stack Developer
221277,Tymly,Add IRS Origin of call,,Full Stack Developer
221277,Tymly,Validate Incident Category information,,Full Stack Developer
221277,Tymly,Check dod.incident_callsign primary key concerns,"Check if data that is populated in the table can violate the table constraints.Check if it's 'bad' data, or needs to be handled in code.",Full Stack Developer
