ProjectId,ProjectName,Title,Description,Role
221716,software-factory,sf-config: create sf-keycloak role,DOD: have a keycloak role on sf-config with install and setup tasks* Set the resources (min-max mem etc) /etc/sysconfig/keycloak* httpd configuration :heavy_check_mark:* ssl :heavy_check_mark:* configure xml keycloak configuration file (ansible xml module could help or template)* create admin user (keycloak cmd) :heavy_check_mark:* create realm for default domain :heavy_check_mark:,DEV
221716,software-factory,Make sure koji.softwarefactory-project.io redirect to /koji/,One might feel strange to access http://koji.softwarefactory-project.io and not to be redirected to http://koji.softwarefactory-project.io/koji/.Let's fix it.,DEV
221716,software-factory,Package ara for EL8,ara is packaged for fedora ( https://koji.fedoraproject.org/koji/packageinfo?packageID=24394 ) but isn't packaged for EL8 yet.I did a scratch build to see how it would turn out with epel8 and there are a few missing dependencies: https://koji.fedoraproject.org/koji/taskinfo?taskID=38829325```DEBUG util.py:593:  No matching package to install: 'python3-django-cors-headers'DEBUG util.py:593:  No matching package to install: 'python3-django-filter'DEBUG util.py:593:  No matching package to install: 'python3-django-health-check'DEBUG util.py:593:  No matching package to install: 'python3-django-rest-framework'DEBUG util.py:593:  No matching package to install: 'python3-dynaconf'DEBUG util.py:593:  No matching package to install: 'python3-factory-boy'DEBUG util.py:593:  No matching package to install: 'python3-faker'DEBUG util.py:593:  No matching package to install: 'python3-tzlocal'DEBUG util.py:593:  No matching package to install: 'python3-whitenoise'```,DEV
221716,software-factory,Deploy zuul-registry in vexxhost,The goal is to test if the zuul registry can be used in place of the openshift registry.,DEV
221716,software-factory,Create the mock-config-fetch role,DOD: Create a role that fetch the mock config from koji to be reused in a mock-build role.,DEV
221716,software-factory,Decommission rcm-registry in RDO cloud,Decommission unused rcm-registry instance in RDO cloud. This includes:* announcing the decommission* stopping and removing the instance in RDO cloud* removal od the playbooks in rdo-infra repo,DEV
221716,software-factory,deploy rdo registry on vexxhost,Deploy rdo registry on vexxhost using sf-infra,DEV
221716,software-factory,Deploy RDO Registry using OpenShift Origin 3.11,"DoD:*   Rethink the RDO Registry deployment, maybe a more lightweight option is better*   The RDO Registry has been re-deployed using the new option",DEV
221716,software-factory,Design DR strategy for registry.rdoproject.org,DOD:- Document process to snapshot registry.rdoproject.org- Automate the daily snapshot (see etherpad http://etherpad.corp.redhat.com/SSlMXDbDCg)- Document process to restore registry.rdoproject.org- Proof that the registry can be restored to a VM (personal tenant),DEV
221716,software-factory,"Write Ansible playbook for ""pets"" in RDO cloud","Write playbooks to automate re-deployment of the ""pet"" instances tenant in RDO cloud:* rcm-registry (rhos-rcn tenant)* rcm-share (rhos-rcn tenant)* rhuiDoD:- Playbooks in place in rdo-infra playbooks- Playbooks were tested in other tenant",DEV
221716,software-factory,Include the devnest driver in SF,DOD: Have it built in the CI + have the sf-config handle that config.,DEV
221716,software-factory,Prepare some content for the demo,,DEV
221716,software-factory,Do the demo,,DEV
221716,software-factory,discuss about team member feeling about Taiga,,DEV
221716,software-factory,Create an importer,,DEV
221716,software-factory,Groom the DFG mojo page for internal doc,,DEV
221716,software-factory,Put actions in the backlog as high priority,,DEV
221716,software-factory,Implement pairing on one-man subprojects,,DEV
221716,software-factory,Get feedback from process improvement team,,DEV
221716,software-factory,Invite more people at reviews and grooming when needed,,DEV
221716,software-factory,Investigate codesearch-like services for packaging,,DEV
221716,software-factory,Unreachable code in code review,,DEV
221716,software-factory,Create DLRN package,,DEV
221716,software-factory,Support the switch to prevent fallback in puppet-dlrn,,DEV
221716,software-factory,when I follow a direct link to a review I don't always get the review,,DEV
221716,software-factory,Ensure all DLRN features work when SELinux is enforcing,,DEV
221716,software-factory,"civotes: Improve UI when browsing ""ciname""",,DEV
221716,software-factory,DLRN API should keep a record of the user who did an operation,,DEV
221716,software-factory,Cleanup Fedora Rawhide builder,,DEV
221716,software-factory,Organize a test day,,DEV
221716,software-factory,Follow the release process,,DEV
221716,software-factory,Monitor metrics on our VMs to help rdo cloud ops team with the Ceph performance problems,"The RDO ops team uses io metrics to monitor progress on their solving of the Ceph performance problems.To help them, we can run  ""sar -d -f /var/log/sa/saXX"" on our VMs and report the output on https://docs.google.com/a/redhat.com/spreadsheets/d/1mFM3IK_X5fgtZ5JMzeRsd0mnt2qAz_CNzNANE7fOqfU/edit?usp=sharing",DEV
221716,software-factory,Expose the additional information in dlrnapi_client,,DEV
221716,software-factory,write a sync script,,DEV
221716,software-factory,PoC taiga updater based on firehose,,DEV
221716,software-factory,Implement needed part in managesf,https://softwarefactory-project.io/r/#/c/9763/,DEV
221716,software-factory,enable oci-slave on the install server,,DEV
221716,software-factory,make config-update work with zuul3,,DEV
221716,software-factory,Be an ARA buddy,"Help dms with grooming and code reviews to a reasonable extent in order to reduce the ""bus factor"" for ARA.",DEV
221716,software-factory,Be a DLRN Buddy,"Help jpean with grooming and code reviews to a reasonable extent in order to reduce the ""bus factor"" for DLRN.",DEV
221716,software-factory,be a repoxplorer buddy,"Help @fboucher with grooming and code reviews to a reasonable extent in order to reduce the ""bus factor"" for repoxplorer.",DEV
221716,software-factory,Be a RDOPKG buddy,"Help @jruzicka with grooming and code reviews to a reasonable extent in order to reduce the ""bus factor"" for RDOPKG.",DEV
221716,software-factory,Write a new validate function in resources.sh for reading YAML files and send then to the managesf endpoint,https://softwarefactory-project.io/r/#/c/9765/,DEV
221716,software-factory,Create test VM for DLRN API,,DEV
221716,software-factory,debug cloud-init based deployment,,DEV
221716,software-factory,Use the new resources validate in legacy config-check,https://softwarefactory-project.io/r/#/c/9773/,DEV
221716,software-factory,Use the new resources validate in zuulv3 new config-check,https://softwarefactory-project.io/r/#/c/9774/,DEV
221716,software-factory,"General RDO Cloud maintenance (cleanup volumes, nodepool, etc)",,DEV
221716,software-factory,Fix Packstack CI jobs after migration to Zuul v3,,DEV
221716,software-factory,Follow changes to zuulv3 integration working,,DEV
221716,software-factory,Decouple policy checks from gerrit,,DEV
221716,software-factory,Add a default periodic pipeline in zuulv3,,DEV
221716,software-factory,debug sf-publish-image job,https://softwarefactory-project.io/logs/periodic/sf-publish-image/3f36122/console.html,DEV
