ProjectId,ProjectName,Title,Description,Role
125501,Websites Durable Team,Add Pocket recommended feed to mozilla.org homepage,"[bugzilla.mozilla.org/show_bug.cgi?id=1443569](https://bugzilla.mozilla.org/show_bug.cgi?id=1443569)NOTE:  For mvp launch w. the a/b test place this is a static, manual insertion (not automated feed).",Back End Developer
125501,Websites Durable Team,[Retention] - establish a page with benefits of FxAccounts detailed,"[bugzilla.mozilla.org/show_bug.cgi?id=1444561](https://bugzilla.mozilla.org/show_bug.cgi?id=1444561)[Master project doc (includes link to brief, etc)](https://docs.google.com/document/d/1av3KyXwVM_3DcJRLILLyA7Lhw_oR-XvziiXDbDFtTuM/edit)[Current copy](https://docs.google.com/document/d/1W_ZfUNKBAIXsu2Qtg23bZ9Z2ea7r419ZnJla5DpFX-k/edit) [](https://docs.google.com/document/d/1LM8SBFWkeK6Emf9YoKgBhV3K6I-afuDee2l8PgeoOYc/edit?ts=5aa1c4ba)",Front End Developer
125501,Websites Durable Team,[Maintenance] Rebrand basic page,As a visitor to mozilla.org I want the webpages to be similar in branded appearance and structure so I have can have a consistent experience across the pages I visit.,Front End Developer
125501,Websites Durable Team,Delete thunderbird content from www.mozilla.org,https://bugzilla.mozilla.org/show_bug.cgi?id=1388914,Front End Developer
125501,Websites Durable Team,Reskin /security pages,https://bugzilla.mozilla.org/show_bug.cgi?id=1438580AC:- Convert pages to use Pebbles CSS framework,Front End Developer
125501,Websites Durable Team,redirect facebook traffic incoming to /firefox to /new,[bugzilla.mozilla.org/show_bug.cgi?id=1387630](https://bugzilla.mozilla.org/show_bug.cgi?id=1387630)[AC:](https://bugzilla.mozilla.org/show_bug.cgi?id=1387630)- redirect is in place routing traffic from facebook.com bound for /firefox to /new[](https://bugzilla.mozilla.org/show_bug.cgi?id=1387630),Front End Developer
125501,Websites Durable Team,[Retention] a/b test w. image of sync on /firstrun,https://bugzilla.mozilla.org/show_bug.cgi?id=1440486Impetus: The picture in the onboarding tour was shown during recent user testing to be an important part of communicating the reason to get an account[Test write up](https://mana.mozilla.org/wiki/pages/viewpage.action?pageId=72783034)[Original growth hackers card](https://projects.growthhackers.com/u/orgs/mozilla-corporation/projects/FUR/cards/FUR-7),Front End Developer
125501,Websites Durable Team,"Clearly understand product positioning, sync vs. accounts, and where each is appropriate",,UX
125501,Websites Durable Team,Audit existing user journeys for post-install messaging about accounts/sync/multi-device,[mozilla.org/firefox/firstrun](https://www.mozilla.org/en-US/firefox/firstrun/)[mozilla.org/firefox/58.0/firstrun/](https://www.mozilla.org/en-US/firefox/58.0/firstrun/)[mozilla.org/firefox/accounts](https://www.mozilla.org/firefox/accounts/)[mozilla.org/firefox/features/sync](https://www.mozilla.org/firefox/features/sync/)[mozilla.org/firefox/features/send-tabs](https://www.mozilla.org/firefox/features/send-tabs/),Product Owner
125501,Websites Durable Team,Review knowledge base around prior experiments with accounts signup journeys,Add insights to this [list of experiments](https://docs.google.com/document/d/1LAiZhy9W_4E_y1eaxWmfQwUgD0Lekcwp8akwVgw5uzA/edit),"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[Fx Acquisition] contextual link and & blurb in /firefox/ to /firefox/switch/,"https://bugzilla.mozilla.org/show_bug.cgi?id=1433298AC:*   Copy & link in /firefox/ to /firefox/switch/User story: As a visitor of the Firefox page using chrome, I like what I'm seeing and I want to switch, but I worry that it's too complicated",Front End Developer
125501,Websites Durable Team,"[Fx Growth] /new var, a/b test w. Dev Edition",[bugzilla.mozilla.org/show_bug.cgi?id=1432236](https://bugzilla.mozilla.org/show_bug.cgi?id=1432236)*   Test /new variation w. DevEdition link/download buttonAC -*   Traffic cop set up to route users*   Incoming traffic limited to 'referrals'*   Noindex set[Data tracking](https://datastudio.google.com/open/142yb9cq9kNX_ObxVz1X9UKTv5dQXpDBv),Front End Developer
125501,Websites Durable Team,[other] Static maps in place of mapbox,https://bugzilla.mozilla.org/show_bug.cgi?id=1433343mapbox is used for interactive maps on pages like [mozilla.org/en-US/contact/communities](https://www.mozilla.org/en-US/contact/communities/)traffic is extremely low on these pages while cost is high(er than what can be justified due to the low traffic)*   identify all pages and sites this is being used that impact*   determined mvp UX for replacement,Front End Developer
125501,Websites Durable Team,"[Q1/18 KR] - Create doc, define metrics, figure out what to instrument",*   Define data collection requirements*   Create cost estimates for additional data collection*   Validate feasibility with dev track*   Create implementation bugs*   Set baselines,"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[Consumers] [IRL] Explore ways to drive subscribers,"https://bugzilla.mozilla.org/show_bug.cgi?id=1432242User story - (idea to add ""Subscribe now, for free"" header) - 'as a visitor to the page, I want to be told how I can subscribe to the podcast so I can listen to in my preferred player/app'[Brief](https://docs.google.com/document/d/1eOzx3enJBtAxjuDtqGQwqnjG26YR8PLXsKwEcPthR_4/edit#heading=h.5lurcknkpv2w)",Front End Developer
125501,Websites Durable Team,[Fx Acquisition] a/b test - /new var w. video,[bugzilla.mozilla.org/show_bug.cgi?id=1431795](https://bugzilla.mozilla.org/show_bug.cgi?id=1431795)[Information doc](https://docs.google.com/document/d/1g07heywRQUxIeG6TEF-RgUaQsQbWyH_sFLhXaoVtBB8/edit),Front End Developer
125501,Websites Durable Team,[Retention] FxA Document Pulling Amplitude Data,"Document process to pull data for sign ins, sign ups, multi-device syncs, by first run landing page variant.","Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[Fx mobile] /whatsnew mobile CTA version - content changes in zh-TW,"https://bugzilla.mozilla.org/show_bug.cgi?id=1435065AC:zh-TW - https://www.mozilla.org/zh-TW/firefox/58.0/whatsnew/- Remove h1 copy, shift remaining contents up- Update QR code image- Re-enable banner with 'Your Firefox is up to date' messaging in zh-TW (it's already localized)ID - https://www.mozilla.org/id/firefox/58.0/whatsnew/- Remove h1 copy, reorganize remaining contents - Update QR code image- Re-enable banner with 'Your Firefox is up to date' messaging in ID (it's already localized)",Front End Developer
125501,Websites Durable Team,Remove links to download-sha1.allizom.org,https://github.com/mozilla/bedrock/issues/5567,Front End Developer
125501,Websites Durable Team,[Consumers] [IRL] Make MP3s easier to find,,Creative (Content creation: Design/Copy)
125501,Websites Durable Team,[Growth] [Analytics] DevEd experiment - pull results post launch,"Pull the results the day after launch and communicate the findings to the stakeholders (Fabio, Winston and David will suffice).","Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[other] remove /about/partnerships page from Mozilla.org,Bug [bugzilla.mozilla.org/show_bug.cgi?id=1422080](https://bugzilla.mozilla.org/show_bug.cgi?id=1422080)AC:*   Remove [mozilla.org/en-US/about/partnerships](https://www.mozilla.org/en-US/about/partnerships/)    ? - open question about 404 or redirect?,Front End Developer
125501,Websites Durable Team,[Consumers] IRL podcast episode 10,https://github.com/mozilla/irlpodcast/pull/43,Front End Developer
125501,Websites Durable Team,[Consumers] [IRL] Update header section to drive more subscriptions,[bugzilla.mozilla.org/show_bug.cgi?id=1437687](https://bugzilla.mozilla.org/show_bug.cgi?id=1437687)Goal is to drive subscriptions,Creative (Content creation: Design/Copy)
125501,Websites Durable Team,[DS] Establish Design Principles,Refine Mozilla.org [Design Principles](https://docs.google.com/document/d/1u8-Bgmg_NRPDGrdnslbIz0bfc2ME2HB6KnJaM4oaA3Q/edit),Creative (Content creation: Design/Copy)
125501,Websites Durable Team,[DS] [research] Evaluate and select DS tool,[docs.google.com/document/d/1H20l6DQKkX4a7d-18s1LHdiVW_9V7LxlYSORiH4iOtg/edit](https://docs.google.com/document/d/1H20l6DQKkX4a7d-18s1LHdiVW_9V7LxlYSORiH4iOtg/edit)[Evaluation Criteria](https://docs.google.com/spreadsheets/d/1cMCrEmaUH-5zIlvWujzHUaY1wL0yJ5MzPOk_hV96oIw/edit?ts=5a565326#gid=487768048) doc (insert criteria and score)The design system will be presented as a website with code snippets and documentation. We need to define our needs and evaluate a few different off-the-shelf tools like fractal.build and patternlab.io to see what may meet them best.[](https://docs.google.com/document/d/1H20l6DQKkX4a7d-18s1LHdiVW_9V7LxlYSORiH4iOtg/edit),Front End Developer
125501,Websites Durable Team,[Consumers] [IRL] Make it easy for fans to opt into emails,"https://bugzilla.mozilla.org/show_bug.cgi?id=1434383AC:*   Make it easy for fans to opt into updates and more info Email is currently in “about section”, not visible on home page*   prioritize placement (notification bar or lightbox, nav?)[Brief](https://docs.google.com/document/d/1CayBO8uBravrAynKpwiBv2VCzZJUKFneqL-C3e-cVEA/edit#)Proposed pre-redesign solution: add newsletter to bottom of home page.[](https://docs.google.com/document/d/1CayBO8uBravrAynKpwiBv2VCzZJUKFneqL-C3e-cVEA/edit#)",Front End Developer
125501,Websites Durable Team,[Q1/18 KR] Analytics for 'increase global Firefox download rate by non Fx visitors',*   Pull report to identify target segments for optimization (Update this) (opportunity size report?)*   How to translate list into bugs/experiments?,"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,"[Q1/18 KR] Analytics for ""Increase FxA account signup conversion rate for Firefox visitors""",*   Validate data collection*   Conduct analysis to identify target pages to drive FxA Signups,"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[Retention] /whatsnew page a/b test - send-to-device vs. QR code,[bugzilla.mozilla.org/show_bug.cgi?id=1431595](https://bugzilla.mozilla.org/show_bug.cgi?id=1431595)[Experiment doc](https://docs.google.com/presentation/d/1erL4acssoYvQIbCx1Bne7VCM5saB5V6bJPNI0n-LkeU/edit#slide=id.g2e0b11d8b2_1_73)[](https://bugzilla.mozilla.org/show_bug.cgi?id=1431595),"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,Analytics,*   Review proposal & survey from venetia,"Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,Link to German Firefox blog from subnav on 'de' locale,https://github.com/mozilla/bedrock/pull/5381,Front End Developer
125501,Websites Durable Team,[Consumers] IRL podcast episode S2/E1 for Jan 8th,BUG[Source doc](https://docs.google.com/spreadsheets/d/1EBZzdXWVDzIfr-CKR-fD_lLVPtnYlQs-tLtQabnbLDY/edit#gid=0),Front End Developer
125501,Websites Durable Team,[mofo][content removal] Remove EOY fundraising banners,,Front End Developer
125501,Websites Durable Team,[Brand] Apply the new blog theme to https://blog.mozilla.org/press/,[bugzilla.mozilla.org/show_bug.cgi?id=1359134](https://bugzilla.mozilla.org/show_bug.cgi?id=1359134)[Working doc (audit)](https://docs.google.com/spreadsheets/d/1R-llp7uTGRVqWdP_aIIA_zvEknArUkCZ30JfOhM-W8s/edit#gid=0) [](https://bugzilla.mozilla.org/show_bug.cgi?id=1359134),Front End Developer
125501,Websites Durable Team,[Fx Mobile] /whatsnew - mobile (Rocket) CTA - Indonesia locale,[bugzilla.mozilla.org/show_bug.cgi?id=1423436](https://bugzilla.mozilla.org/show_bug.cgi?id=1423436)[Design assets](https://drive.google.com/drive/folders/17Dk5gRdaD88Lx0J7WSel5AL7PnO16MLU)AC -*   hard code template localized to Indonesian (id) locale*   use QR code (found in the sketch file) in place of (removing) send-to-device widget,Front End Developer
125501,Websites Durable Team,[Fx Mobile] /whatsnew - Fx mobile CTA - zh-TW locale,https://bugzilla.mozilla.org/show_bug.cgi?id=1423435,Front End Developer
125501,Websites Durable Team,[IH] [Q4/17] promote new data detox kit in IH hub homepage,[bugzilla.mozilla.org/show_bug.cgi?id=1417585](https://bugzilla.mozilla.org/show_bug.cgi?id=1417585)AC:*   Feature the new data detox kit above Common Voice section,Front End Developer
125501,Websites Durable Team,[Fx 57 postlaunch] - update taglines w. 'Fast for good'.,"[bugzilla.mozilla.org/show_bug.cgi?id=1417983](https://bugzilla.mozilla.org/show_bug.cgi?id=1417983)AC:On the [mozilla.org](http://www.mozilla.org) homepage, replace the <h2>:Browse Faster. For good.withFast for good.",Front End Developer
125501,Websites Durable Team,[Fx][11/17] /new variation for Reggie Campaign,https://bugzilla.mozilla.org/show_bug.cgi?id=1413995,Front End Developer
125501,Websites Durable Team,[Fx][11/14] /new variation for Wait Face Campaign,[bugzilla.mozilla.org/show_bug.cgi?id=1413992](https://bugzilla.mozilla.org/show_bug.cgi?id=1413992)Wait Face Campaign /new landing page variation (1) using existing template - [mozilla.org/en-US/firefox/new/?xv=workingout](https://www.mozilla.org/en-US/firefox/new/?xv=workingout)*   en-US and DE (via Pontoon)[Copy (final)](https://docs.google.com/a/mozilla.com/document/d/1MDf6O77ybHXHOnOXKEty_vrlJFAOAuWjMfeZVIc0oFc/edit?usp=sharing),Front End Developer
125501,Websites Durable Team,[Fx 57] whatsnew var A (Letter),[bugzilla.mozilla.org/show_bug.cgi?id=1411076](https://bugzilla.mozilla.org/show_bug.cgi?id=1411076)design assets[](https://bugzilla.mozilla.org/show_bug.cgi?id=1411076),Front End Developer
125501,Websites Durable Team,[Fx 57] whatsnew var B (logo and copy),[bugzilla.mozilla.org/show_bug.cgi?id=1411077](https://bugzilla.mozilla.org/show_bug.cgi?id=1411077)[FINAL copy is here](https://docs.google.com/document/d/1QWaU5vEbzvOLw1NFgOhz4AVvVhyu1at5G3KCEvJME_s/edit)[Design assets](https://drive.google.com/drive/folders/0B83QYoa-8y1EVnFxckVVMTgxZjA),Front End Developer
125501,Websites Durable Team,Update branding on Firefox Nightly /whatsnew page,[bugzilla.mozilla.org/show_bug.cgi?id=1432493](https://bugzilla.mozilla.org/show_bug.cgi?id=1432493)AC:*   update with photon design 'blue wave' as background image*   update w. new logo,Front End Developer
125501,Websites Durable Team,[IH] Net Neutrality banner for 12/14 vote,https://bugzilla.mozilla.org/show_bug.cgi?id=1423237,Front End Developer
125501,Websites Durable Team,Bug 1388189 - Revise blog footers to reflect new Firefox links,https://bugzilla.mozilla.org/show_bug.cgi?id=1388189,Front End Developer
125501,Websites Durable Team,[Fx Retention] Snippet content template for Email signup - CTA,https://bugzilla.mozilla.org/show_bug.cgi?id=1423415,Front End Developer
125501,Websites Durable Team,[Fx Retention] Snippet content template for Fx Account - CTA,https://bugzilla.mozilla.org/show_bug.cgi?id=1423414,Program Manager
125501,Websites Durable Team,[Fx] 'Fast for good.' tagline in /mobile page,[bugzilla.mozilla.org/show_bug.cgi?id=1429429](https://bugzilla.mozilla.org/show_bug.cgi?id=1429429)AC![](:)*   prominently include the tagline 'Fast for good.' on the /mobile page for consistent branding across pages in the Firefox hub on [mozilla.org](http://www.mozilla.org),Front End Developer
125501,Websites Durable Team,"[IHR] As a conscious chooser interested in the topic of IH, I'd like to dig deeper and discover more about....""","Bug TBDAC:- must link to internethealthreport - likely their context-establishing ""splash screen"" (that Sam mentioned)",Product Owner
125501,Websites Durable Team,[mozilla.org][DS] Define all variations of 'the button' / setting up testing.,,Creative (Content creation: Design/Copy)
125501,Websites Durable Team,Bug 1419073	- [Fx] - Add language switcher to Firefox Forward blog,https://bugzilla.mozilla.org/show_bug.cgi?id=1419073,Front End Developer
125501,Websites Durable Team,[Fx] Add microdata to Firefox logo on /firefox/ pages,https://bugzilla.mozilla.org/show_bug.cgi?id=1405409,Front End Developer
125501,Websites Durable Team,[Fx] new logo - audit  www.mozilla.org for instances of Fx logo and update,[Audit bug - bugzilla.mozilla.org/show_bug.cgi?id=1397541](https://bugzilla.mozilla.org/show_bug.cgi?id=1397541)[Image file update bug - https://bugzilla.mozilla.org/show_bug.cgi?id=1413353](https://bugzilla.mozilla.org/show_bug.cgi?id=1397541)- Favicon,Front End Developer
125501,Websites Durable Team,Bug 1416068 - Add Dev Playground Links to DevEdition Onboarding Pages (/whatsnew /firstrun),https://bugzilla.mozilla.org/show_bug.cgi?id=1416068,Front End Developer
125501,Websites Durable Team,[Fx] FxAccount test - new iframe and copy - /firstrun email first test for fxa,[bugzilla.mozilla.org/show_bug.cgi?id=1405822](https://bugzilla.mozilla.org/show_bug.cgi?id=1405822)AC -- new page variation w. copy and iframe changes in place- Traffic cop in place according to experiment parameters[Experiment doc](https://docs.google.com/document/d/1seUQEXOR-JGD6ff77iAP8lzDjW-BPengXugUzo-p2UQ/edit),Front End Developer
125501,Websites Durable Team,[FxR][update content] Reskin mobile CTA version of /whatsnew page,"[bugzilla.mozilla.org/show_bug.cgi?id=1416817](https://bugzilla.mozilla.org/show_bug.cgi?id=1416817)AC:*   reskin w. new Fx logo, photon color palette and designs consistent w. other onboarding pages*   live by 58 launch (currently January 25th)[sketch file](https://www.dropbox.com/s/fe8zyoujd18u6mx/What%27s%20New.sketch?dl=0)",Front End Developer
125501,Websites Durable Team,[Fx Product] link to the Firefox Focus/Klar Android APK file on mozilla.org,[bugzilla.mozilla.org/show_bug.cgi?id=1434019](https://bugzilla.mozilla.org/show_bug.cgi?id=1434019)[Intake form](https://docs.google.com/document/d/1li_q0WHEETgNvqAGYLaucWo9CzuLxZRe2QOdHYT-ygs/edit)[Copy doc](https://docs.google.com/document/d/1KHPnH9MemQ271JNzh1QyqiPxwxXh8XK1Tr0M1KfHojk/edit)[APK link](https://archive.mozilla.org/pub/android/focus/latest/),Front End Developer
125501,Websites Durable Team,[Fx Retention] results of a/b video test on features/send-tabs page,"AC:- pull data on control and variation w. video, share results w. Retention team and recommend next steps for page content.","Advocate (Analytics, SEO, Retention)"
125501,Websites Durable Team,[Fx][Content Updates] Desktop Referral loop experiment,https://bugzilla.mozilla.org/show_bug.cgi?id=1405329AC:- Update content and links per latest comments in the bug,Front End Developer
125501,Websites Durable Team,[Fx] Activity Stream Snippet - mobile CTA - send-to-device widget,[bugzilla.mozilla.org/show_bug.cgi?id=1404542](https://bugzilla.mozilla.org/show_bug.cgi?id=1404542),Front End Developer
125501,Websites Durable Team,[mofo] mozilla annual report for 2016,https://bugzilla.mozilla.org/show_bug.cgi?id=1419120AC:[](https://www.mozilla.org/en-US/foundation/annualreport/2016/)*   New content at (new URL)  [mozilla.org/foundation/annualreport/2016](http://www.mozilla.org/foundation/annualreport/2016)*   New content at (new URL) [mozilla.org/en-US/foundation/annualreport/2016/faq](https://www.mozilla.org/en-US/foundation/annualreport/2016/faq/)    [](http://www.mozilla.org/foundation/annualreport/2016),Front End Developer
125501,Websites Durable Team,[TL&I][Q417] Add Quantum section to /technology Content Change,[bugzilla.mozilla.org/show_bug.cgi?id=1402967](https://bugzilla.mozilla.org/show_bug.cgi?id=1402967)AC:- add a Quantum section to /technology page. Link: https://www.mozilla.org/en-US/technology/ with assets (Copy and icon) [here](https://drive.google.com/drive/folders/0B1WOZUXv8dZucmNpLU9MRDhVeW8?usp=sharing)- position under WebVR,Front End Developer
125501,Websites Durable Team,Update Fx Frontier blog w. photon design corresponding to Fx hub pages,"https://bugzilla.mozilla.org/show_bug.cgi?id=1412113Reflect the new 57 branding applied to the [mozilla.org](http://mozilla.org) in /new, /firefox-quantum, etc.[blog.mozilla.org/firefox](https://blog.mozilla.org/firefox/)MVP*   Hero image update (replace the '45 degree bandaids' background image",Creative (Content creation: Design/Copy)
125501,Websites Durable Team,IH vital sign page updates - add blurb/links to pdfs,"[bugzilla.mozilla.org/show_bug.cgi?id=1371425](https://bugzilla.mozilla.org/show_bug.cgi?id=1371425) [](https://bugzilla.mozilla.org/show_bug.cgi?id=1371425) AC - the pdfs are in English only and will not be localized.  The new content/links should be shown to 'en' locales, only.[](https://bugzilla.mozilla.org/show_bug.cgi?id=1371425)",Front End Developer
125501,Websites Durable Team,[Fx 57] Fx privacy policy branding,[bugzilla.mozilla.org/show_bug.cgi?id=1410144](https://bugzilla.mozilla.org/show_bug.cgi?id=1410144)[mozilla.org/en-US/privacy/firefox](http://mozilla.org/en-US/privacy/firefox)Purpose of this work is to bring more design elements to the privacy policy page reflective of the 57 branding (photon) update in the onboarding pages and Fx hub on [mozilla.org](http://mozilla.org)AC:*   update logo (already in plan)*   change grey to black (57 palette)*   add the wavy separator,Front End Developer
125501,Websites Durable Team,[Fast for Good story arc][Phase 2] EOY Fundraising Campaign promotion (Dec 2017),"[bugzilla.mozilla.org/show_bug.cgi?id=1415295](https://bugzilla.mozilla.org/show_bug.cgi?id=1415295)[docs.google.com/document/d/1-RYO_4GH8UXYkIdfmXxRaa4OVTeHFtI6xSSlt8PTLKY/edit](https://docs.google.com/document/d/1-RYO_4GH8UXYkIdfmXxRaa4OVTeHFtI6xSSlt8PTLKY/edit)[Design](https://mozilla.invisionapp.com/share/4ME03LGZ5#/screens/259526066)[Copy](https://docs.google.com/document/d/1fkgSpaE1Y4VPA8dMk8NSDs6mekPX6_nrEDhUfq9DiBI/edit) (final, banner approved by MoFo)AC:*   Reuse Phase 1 page, add banner on top*   Update Our Impact section*   Replace 'gaming' link and blurb in Our Innovation with 'Common Voice'",Front End Developer
125501,Websites Durable Team,"[Fx] ""thank you"" page variation for desktop referral loop experiment","https://bugzilla.mozilla.org/show_bug.cgi?id=1405329Create ""thank you"" page variation for desktop referral loop experiment (Fx56 experiment and Fx57 launch)",Front End Developer
125501,Websites Durable Team,[Fx 57] revised Fx hub pages secondary navigation,https://bugzilla.mozilla.org/show_bug.cgi?id=1409779[Brief](https://docs.google.com/document/d/1RIi2cO__cF95r6e5ubckZQ3zVpczfWqFAXDVu9qAkCc/edit),Front End Developer
125501,Websites Durable Team,Bug 1401259 - visual updates/cleanup for new en-US homepage,Bug 1401259 - visual updates/cleanup for new en-US homepage,Front End Developer
125501,Websites Durable Team,[Fx][Product] /new variation for Tracking Protection Onboarding Experiment,/new variation bug - [bugzilla.mozilla.org/show_bug.cgi?id=1402903](http://bugzilla.mozilla.org/show_bug.cgi?id=1402903)Tracking Protection funnelcake requires a unique download page and unique additional first run page.The funnelcake will be set to open the new first run page on the foreground AND the original /firstrun/ page on the background for all of the variations of the experiment.Funnel cake bug - [bugzilla.mozilla.org/show_bug.cgi?id=1405172](http://bugzilla.mozilla.org/show_bug.cgi?id=1405172)/firstrun variation bug - [bugzilla.mozilla.org/show_bug.cgi?id=1409499](http://bugzilla.mozilla.org/show_bug.cgi?id=1409499),Front End Developer
125501,Websites Durable Team,[Fx][Product] /firstrun variation for Tracking Protection funnelcake experiment,/firstrun variation bug - bugzilla.mozilla.org/show_bug.cgi?id=1409499Tracking Protection funnelcake requires a unique download page and unique additional first run page. The funnelcake will be set to open the new first run page on the foreground AND the original /firstrun/ page on the background for all of the variations of the experiment.Funnel cake bug - bugzilla.mozilla.org/show_bug.cgi?id=1405172/new variation bug - bugzilla.mozilla.org/show_bug.cgi?id=1402903,Front End Developer
125501,Websites Durable Team,[FxA] a/b test - video on Send Tabs landing page,https://bugzilla.mozilla.org/show_bug.cgi?id=1401245,Front End Developer
125501,Websites Durable Team,Experiment Tools (w/ redirects) Obscure Source Data,[bugzilla.mozilla.org/show_bug.cgi?id=1361092](https://bugzilla.mozilla.org/show_bug.cgi?id=1361092)[github.com/mozilla/bedrock/blob/master/media/js/base/optimizely-snippet.js#L12](https://github.com/mozilla/bedrock/blob/master/media/js/base/optimizely-snippet.js#L12),Front End Developer
125501,Websites Durable Team,[IHI] Bonus IRL podcast episode - airs 11/15,https://bugzilla.mozilla.org/show_bug.cgi?id=1374490,Front End Developer
125501,Websites Durable Team,[Legal][10/24] Review rocket privacy notice.,https://bugzilla.mozilla.org/show_bug.cgi?id=1403122,Front End Developer
125501,Websites Durable Team,[Fx] Membership experiment,Production bug - [bugzilla.mozilla.org/show_bug.cgi?id=1392860](https://bugzilla.mozilla.org/show_bug.cgi?id=1392860)Slugs - [Bug 1384925](https://bugzilla.mozilla.org/show_bug.cgi?id=1384925)Test is to en-US only on /firstrun page,Front End Developer
